Show_ID,Type,Title,Director,Actor1,Actor2,Actor3,Actor4,Actor5,Country1,Country2,Country3,Date_Added,Release_Year,Rating,Duration,Gener1,Gener2,Gener3,Description,Year
s5022,Movie,Yuva,Mani Ratnam,Ajay Devgn,Abhishek Bachchan,Vivek Oberoi,Esha Deol,Kareena Kapoor,India,Unknown,Unknown,01-03-2018,2004,TV-14,160 min,Dramas,International Movies,Unknown,"An accident on a bridge ties together three young men from different social classes, sparking a course of events that will forever alter their lives.",2018
s5023,Movie,반드시 잡는다,Hong-seon Kim,Baek Yoon-sik,Unknown,Unknown,Unknown,Unknown,South Korea,Unknown,Unknown,28-02-2018,2017,TV-MA,110 min,Dramas,International Movies,Thrillers,"After people in his town start turning up dead, a grumpy landlord is visited by a man who recounts an unsolved serial murder case from 30 years ago.",2018
s5024,Movie,Derren Brown: The Push,Unknown,Derren Brown,Unknown,Unknown,Unknown,Unknown,United Kingdom,Unknown,Unknown,27-02-2018,2018,TV-MA,69 min,Movies,Unknown,Unknown,Mentalist Derren Brown engineers an audacious social experiment demonstrating how manipulation can lead an ordinary person to commit an appalling act.,2018
s5025,Movie,Marlon Wayans: Woke-ish,Marcus Raboy,Marlon Wayans,Unknown,Unknown,Unknown,Unknown,United States,Unknown,Unknown,27-02-2018,2018,TV-MA,67 min,Stand-Up Comedy,Unknown,Unknown,"Rollicking, outrageous and audacious, Marlon Wayans gets raw on racism, age-appropriate rap rhymes, gay rights, raising kids and even the Kardashians.",2018
s5026,Movie,Veronica,Paco Plaza,Sandra Escacena,Claudia Placer,Bruna González,Iván Chavero,Ana Torrent,Spain,Unknown,Unknown,25-02-2018,2017,TV-MA,105 min,Horror Movies,International Movies,Thrillers,"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.",2018
s5027,TV Show,Best Lover,Unknown,Da-hae Lee,Zhou Mi,Wang Qiuzi,Kwang-hyun Park,Jia Zhengyu,South Korea,China,Unknown,23-02-2018,2016,TV-14,1 Season,International TV Shows,Romantic TV Shows,TV Comedies,"Two young stars with different backgrounds and agendas enter into a fake marriage to advance their careers, until the fake starts turning real.",2018
s5028,TV Show,Marseille,Unknown,Gérard Depardieu,Benoît Magimel,Géraldine Pailhas,Nadia Farès,Stéphane Caillard,France,Unknown,Unknown,23-02-2018,2018,TV-MA,2 Seasons,International TV Shows,TV Dramas,TV Thrillers,The longtime mayor of Marseille is preparing to hand over the reins to his protégé when a sudden and ruthless battle erupts for control of the city.,2018
s5029,Movie,Mute,Duncan Jones,Alexander Skarsgård,Paul Rudd,Justin Theroux,Unknown,Unknown,United Kingdom,Germany,Unknown,23-02-2018,2018,TV-MA,127 min,Sci-Fi & Fantasy,Thrillers,Unknown,"When his girlfriend vanishes, a mute man ventures into a near-future Berlin's seamy underworld, where his actions speak louder than words.",2018
s5030,TV Show,Seven Seconds,Unknown,Clare-Hope Ashitey,Regina King,Beau Knapp,Michael Mosley,David Lyons,United States,Unknown,Unknown,23-02-2018,2018,TV-MA,1 Season,Crime TV Shows,TV Dramas,Unknown,The death of a 15-year-old African American boy in Jersey City sets off a police cover-up and a search for the truth.,2018
s5031,TV Show,Hitler's Circle of Evil,Unknown,Alisdair Simpson,Henrik Jørgensen,James Lowe,Blake Scott,Peter Turnbull,United Kingdom,Unknown,Unknown,22-02-2018,2017,TV-14,1 Season,British TV Shows,Docuseries,International TV Shows,"Surviving power struggles, betrayals and plots, Hitler's inner circle of Nazi leaders seizes control of Germany and designs its disastrous future.",2018
s5032,Movie,Forgotten,Hang-Jun Jang,Ha-neul Kang,Moo-Yul Kim,Young-hee Na,Seong-kun Mun,Myung-Ryul Nam,South Korea,Unknown,Unknown,21-02-2018,2017,TV-MA,109 min,Dramas,International Movies,Thrillers,"When his abducted brother returns seemingly a different man with no memory of the past 19 days, Jin-seok chases after the truth behind the kidnapping.",2018
s5033,TV Show,The Frankenstein Chronicles,Unknown,Sean Bean,Tom Ward,Richie Campbell,Vanessa Kirby,Ed Stoppard,United Kingdom,Unknown,Unknown,20-02-2018,2017,TV-MA,2 Seasons,British TV Shows,Crime TV Shows,International TV Shows,"A detective tracks what seems to be a killer with a taste for dismemberment in 1827 London, but the case leads in a far more terrifying direction.",2018
s5034,Movie,FullMetal Alchemist,Fumihiko Sori,Ryosuke Yamada,Tsubasa Honda,Dean Fujioka,Misako Renbutsu,Kanata Hongo,Japan,Unknown,Unknown,19-02-2018,2017,TV-PG,134 min,Action & Adventure,Dramas,International Movies,"While alchemist Edward Elric searches for a way to restore his brother Al's body, the military government and mysterious monsters are watching closely.",2018
s5035,Movie,Agustín Aristarán: Soy Rada,Mariano Baez,Agustín Aristarán,Unknown,Unknown,Unknown,Unknown,Argentina,Unknown,Unknown,16-02-2018,2018,TV-MA,60 min,Stand-Up Comedy,Unknown,Unknown,"Argentine comedian Agustín ""Radagast"" Aristarán adds doses of magic, music and acting to his high-energy stand-up routine.",2018
s5036,TV Show,Dragons: Race to the Edge,Unknown,Jay Baruchel,America Ferrera,T.J. Miller,Christopher Mintz-Plasse,Andree Vermeulen,United States,Unknown,Unknown,16-02-2018,2018,TV-Y7,6 Seasons,Kids' TV,TV Action & Adventure,Unknown,"From the creators of ""How to Train Your Dragon"" comes an all-new Netflix original series that takes Hiccup and Toothless to the edge of adventure!",2018
s5037,TV Show,Everything Sucks!,Unknown,Jahi Di'Allo Winston,Peyton Kennedy,Patch Darragh,Claudine Mboligikpelani Nako,Rio Mangini,United States,Unknown,Unknown,16-02-2018,2018,TV-14,1 Season,TV Comedies,TV Dramas,Teen TV Shows,"It's 1996 in a town called Boring, where high school misfits in the AV and drama clubs brave the ups and downs of teenage life in the VHS era.",2018
s5038,Movie,Irreplaceable You,Stephanie Laing,Gugu Mbatha-Raw,Michiel Huisman,Christopher Walken,Steve Coogan,Kate McKinnon,United States,Unknown,Unknown,16-02-2018,2018,TV-MA,96 min,Dramas,Romantic Movies,Unknown,"A stunning cancer diagnosis spurs Abbie to seek a future girlfriend for fiancé and childhood sweetheart Sam, who's clueless when it comes to dating.",2018
s5039,TV Show,Re:Mind,Unknown,Keyakizaka46,Unknown,Unknown,Unknown,Unknown,Japan,Unknown,Unknown,15-02-2018,2017,TV-MA,1 Season,International TV Shows,TV Dramas,TV Mysteries,"Eleven high school classmates awaken, restrained to a large dining room. While fearing for their lives, they question a motive to this bizarre act.",2018
s5040,Movie,Chris Rock: Tamborine,Bo Burnham,Chris Rock,Unknown,Unknown,Unknown,Unknown,United States,Unknown,Unknown,14-02-2018,2018,TV-MA,65 min,Stand-Up Comedy,Unknown,Unknown,"Chris Rock takes the stage in Brooklyn for a comedy special filled with searing observations on fatherhood, infidelity and American politics.",2018
s5041,Movie,Love Per Square Foot,Anand Tiwari,Vicky Kaushal,Angira Dhar,Alankrita Sahai,Raghuvir Yadav,Ratna Pathak Shah,India,Unknown,Unknown,14-02-2018,2018,TV-14,133 min,Comedies,International Movies,Romantic Movies,"Individually, bank employees Sanjay and Karina don't earn enough to be able to buy a home, so they decide to enter into a marriage of convenience.",2018
s5042,Movie,Seeing Allred,"Roberta Grossman, Sophie Sartain",Gloria Allred,Unknown,Unknown,Unknown,Unknown,United States,Unknown,Unknown,09-02-2018,2018,TV-14,96 min,Documentaries,Unknown,Unknown,"Explore the public and private sides of feminist firebrand attorney Gloria Allred, who's battled some of the biggest names in politics and business.",2018
s5043,Movie,The Ritual,David Bruckner,Rafe Spall,Arsher Ali,Robert James-Collier,Sam Troughton,Unknown,United Kingdom,Canada,Unknown,09-02-2018,2018,TV-MA,95 min,Horror Movies,International Movies,Thrillers,"Four friends with a long-standing – but strained – connection take a hiking trip into the Swedish wilderness, from which they may never return.",2018
s5044,Movie,The Trader (Sovdagari),Tamta Gabrichidze,Unknown,Unknown,Unknown,Unknown,Unknown,Georgia,Unknown,Unknown,09-02-2018,2018,TV-PG,24 min,Documentaries,International Movies,Unknown,"A traveling trader provides a window into rural life in the Republic of Georgia, where potatoes are currency and ambition is crushed by poverty.",2018
s5045,Movie,When We First Met,Ari Sandel,Adam DeVine,Alexandra Daddario,Shelley Hennig,Robbie Amell,Andrew Bachelor,United States,Unknown,Unknown,09-02-2018,2018,TV-14,97 min,Comedies,Romantic Movies,Unknown,"Using a magical photo booth that sends him back in time, Noah relives the night he met Avery over and over, trying to persuade her to fall for him.",2018
s5046,Movie,Fred Armisen: Standup For Drummers,Lance Bangs,Fred Armisen,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,06-02-2018,2018,TV-PG,65 min,Music & Musicals,Stand-Up Comedy,Unknown,"For an audience of drummers, comedian Fred Armisen shares and demonstrates his thoughts on musical genres, drummer quirks, regional accents and more.",2018
s5047,TV Show,Valor,Unknown,Christina Ochoa,Matt Barr,Corbin Reid,Charlie Barnett,W. Tré Davis,United States,Unknown,Unknown,06-02-2018,2017,TV-14,1 Season,TV Action & Adventure,TV Dramas,Unknown,"Following an unsuccessful mission in Somalia, the two surviving members of a U.S. Army helicopter crew are embroiled in an unseemly conspiracy.",2018
s5048,Movie,The Cloverfield Paradox,Julius Onah,Gugu Mbatha-Raw,David Oyelowo,Daniel Brühl,John Ortiz,Chris O'Dowd,United States,Unknown,Unknown,05-02-2018,2018,PG-13,102 min,Action & Adventure,Sci-Fi & Fantasy,Unknown,"Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",2018
s5049,TV Show,Coach Snoop,Unknown,Snoop Dogg,Unknown,Unknown,Unknown,Unknown,United States,Unknown,Unknown,02-02-2018,2018,TV-MA,1 Season,Docuseries,Reality TV,Unknown,"Fueled by his own rough upbringing, Snoop Dogg creates a youth football league to keep at-risk kids off the streets and focused on their goals.",2018
s5050,Movie,Kavin Jay: Everybody Calm Down!,Michael McKay,Kavin Jay,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,02-02-2018,2018,TV-MA,53 min,Stand-Up Comedy,Unknown,Unknown,"On a mission to defy stereotypes, Malaysian stand-up comedian Kavin Jay shares stories about growing up in the VHS era with his Singapore audience.",2018
s5051,Movie,On Body and Soul,Ildiko Enyedi,Alexandra Borbély,Géza Morcsányi,Réka Tenki,Zoltán Schneider,Ervin Nagy,Hungary,Unknown,Unknown,02-02-2018,2017,TV-MA,116 min,Dramas,International Movies,Romantic Movies,Two shy and socially awkward co-workers in Budapest form a special bond through a mysterious mystic connection that manifests in a dream.,2018
s5052,Movie,The Bros,You-Jeong Chang,Dong-hwi Lee,Dong-seok Ma,Ha-Nui Lee,Woo-jin Jo,Young-chang Song,South Korea,Unknown,Unknown,02-02-2018,2017,TV-14,102 min,Comedies,Dramas,International Movies,"Reunited in their hometown for their father's funeral, two self-interested brothers meet a peculiar woman who shares a huge secret about their family.",2018
s5053,Movie,Liberated: The New Sexual Revolution,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,United States,Mexico,Unknown,01-02-2018,2017,TV-MA,86 min,Documentaries,Unknown,Unknown,"Filmmakers explore how pop culture shapes a new generation's beliefs about gender, sexuality and violence on display among students on spring break.",2018
s5054,Movie,Newness,Drake Doremus,Nicholas Hoult,Laia Costa,Danny Huston,Courtney Eaton,Matthew Gray Gubler,United States,Unknown,Unknown,01-02-2018,2017,TV-MA,117 min,Dramas,Independent Movies,Romantic Movies,"Martin and Gabi try to form a relationship after meeting through a hookup app, but when boredom creeps in, they seek out an unconventional solution.",2018
s5055,TV Show,Under Arrest,Dan Forrer,Unknown,Unknown,Unknown,Unknown,Unknown,United States,Unknown,Unknown,01-02-2018,2016,TV-MA,8 Seasons,Crime TV Shows,Docuseries,International TV Shows,"Cameras follow police officers as they solve crimes, assist the public and arrest lawbreakers in this reality series.",2018
s5056,Movie,Expedition Happiness,Selima Taibi,Selima Taibi,Felix Starck,Unknown,Unknown,Unknown,Germany,Unknown,Unknown,31-01-2018,2017,TV-PG,96 min,Documentaries,International Movies,Unknown,"A filmmaker and his musician girlfriend attempt an epic road trip with their dog, traveling across North America in a refurbished school bus.",2018
s5057,Movie,Jerry Seinfeld: I'm Telling You for the Last Time,Marty Callner,Jerry Seinfeld,Unknown,Unknown,Unknown,Unknown,United States,Unknown,Unknown,30-01-2018,1998,TV-14,69 min,Stand-Up Comedy,Unknown,Unknown,"Months after his classic TV sitcom ends, the legendary comic returns to his stand-up roots to deliver his best jokes on a sold-out international tour.",2018
s5058,TV Show,Retribution,Unknown,Georgina Campbell,Joe Dempsie,Adrian Edmondson,Steve Evets,Laura Fraser,United Kingdom,Unknown,Unknown,30-01-2018,2016,TV-MA,1 Season,British TV Shows,Crime TV Shows,International TV Shows,A dark web of secrets and lies emerges when a newlywed couple is killed and detectives question their feuding families.,2018
s5059,Movie,Holy Camp!,"Javier Ambrossi, Javier Calvo",Macarena García,Anna Castillo,Belén Cuesta,Gracia Olayo,Richard Collins-Moore,Spain,Unknown,Unknown,29-01-2018,2017,TV-MA,108 min,Comedies,Dramas,Faith & Spirituality,"In this musical comedy, two rebellious teen girls who love electronic music have a life-changing brush with the divine at a camp run by nuns.",2018
s5060,Movie,A Futile and Stupid Gesture,David Wain,Will Forte,Domhnall Gleeson,Martin Mull,Joel McHale,Matt Lucas,United States,Unknown,Unknown,26-01-2018,2018,TV-MA,102 min,Comedies,Unknown,Unknown,"In a brief life full of triumph and failure, ""National Lampoon"" co-founder Doug Kenney built a comedy empire, molding pop culture in the 1970s.",2018
s5061,Movie,Fakkah Fuzz: Almost Banned,Michael McKay,Fakkah Fuzz,Unknown,Unknown,Unknown,Unknown,Singapore,Unknown,Unknown,26-01-2018,2018,TV-MA,61 min,Stand-Up Comedy,Unknown,Unknown,Stand-up comic Fakkah Fuzz mines cross-cultural humor from the experience of growing up as an outspoken Malay man in Singapore.,2018
s5062,Movie,Mau Nieto: Viviendo sobrio… desde el bar,Unknown,Mau Nieto,Unknown,Unknown,Unknown,Unknown,Mexico,Unknown,Unknown,26-01-2018,2018,TV-MA,57 min,Stand-Up Comedy,Unknown,Unknown,"Performing at a bar, Mexican stand-up comedian Mau Nieto dishes on his modest upbringing, his failed relationships and his attempts to stay sober.",2018
s5063,Movie,Sebastián Marcelo Wainraich,"Raúl Campos, Jan Suter",Sebastián Marcelo Wainraich,Unknown,Unknown,Unknown,Unknown,Argentina,Unknown,Unknown,26-01-2018,2018,TV-MA,49 min,Stand-Up Comedy,Unknown,Unknown,"Argentine comedian Sebastián Wainraich highlights the comedy in everyday life, from minibars to reasons why funerals are better than weddings.",2018
s5064,TV Show,The Adventures of Puss in Boots,Unknown,Eric Bauza,Jayma Mays,Grey DeLisle,Paul Rugg,Joshua Rush,United States,Unknown,Unknown,26-01-2018,2018,TV-Y7,6 Seasons,Kids' TV,TV Comedies,Unknown,"The world's greatest feline fighter, lover and milk connoisseur takes on daring adventures in exotic locations in this family-friendly comedy series.",2018
s5065,Movie,Acts of Vengeance,Isaac Florentine,Antonio Banderas,Karl Urban,Paz Vega,Robert Forster,Clint Dyer,Bulgaria,United States,Unknown,25-01-2018,2017,R,87 min,Action & Adventure,International Movies,Unknown,"Devastated by the murder of his wife and child, a formerly fast-talking lawyer takes a vow of silence and trains himself for a mission of revenge.",2018
s5066,TV Show,Prison Playbook,Unknown,Hae-soo Park,Kyung-ho Jung,Dong-il Sung,Krystal Jung,Soo-jeong Ye,South Korea,Unknown,Unknown,24-01-2018,2017,TV-MA,1 Season,International TV Shows,Korean TV Shows,TV Comedies,"With his major league baseball debut right around the corner, a star pitcher lands in prison and must learn to navigate his new world.",2018
s5067,Movie,Ricardo Quevedo: Hay gente así,"Raúl Campos, Jan Suter",Ricardo Quevedo,Unknown,Unknown,Unknown,Unknown,Colombia,Unknown,Unknown,24-01-2018,2018,TV-MA,59 min,Stand-Up Comedy,Unknown,Unknown,"Droll comic Ricardo Quevedo hits Bogotá with a set that touches on embarrassing misunderstandings, sex talk, the thrill of being scared and more.",2018
s5068,Movie,Todd Glass: Act Happy,Scott Moran,Todd Glass,Unknown,Unknown,Unknown,Unknown,United States,Unknown,Unknown,23-01-2018,2018,TV-MA,63 min,Stand-Up Comedy,Unknown,Unknown,Try to keep up as comedian Todd Glass delivers rapid-fire stand-up that bounces from his heart attack to his coming out to how to eat a Kit Kat.,2018
s5069,Movie,Countdown to Death: Pablo Escobar,"Santiago Diaz, Pablo Martin Farina",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,22-01-2018,2017,TV-MA,69 min,Documentaries,International Movies,Unknown,"Through rare interviews, images and wiretap audio, this documentary reconstructs the last nine years of Colombian drug lord Pablo Escobar's life.",2018
